reviewer,relevant,title,original_authors,url,extracted_author,affiliations
AA,False,MalwareTotal: Multi-Faceted and Sequence-Aware Bypass Tactics against Static Malware Detection,"He, Shuai, Fu, Cai, Hu, Hong, Chen, Jiahe, Lv, Jianqiang, Jiang, Shuai",https://doi.org/10.1145/3597503.3639141,Jiahe Chen,"School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China"
AA,False,MalwareTotal: Multi-Faceted and Sequence-Aware Bypass Tactics against Static Malware Detection,"He, Shuai, Fu, Cai, Hu, Hong, Chen, Jiahe, Lv, Jianqiang, Jiang, Shuai",https://doi.org/10.1145/3597503.3639141,Jianqiang Lv,"School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China"
AA,False,MalwareTotal: Multi-Faceted and Sequence-Aware Bypass Tactics against Static Malware Detection,"He, Shuai, Fu, Cai, Hu, Hong, Chen, Jiahe, Lv, Jianqiang, Jiang, Shuai",https://doi.org/10.1145/3597503.3639141,Shuai Jiang,"School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China"
N/A,False,Towards Finding Accounting Errors in Smart Contracts,"Zhang, Brian",https://doi.org/10.1145/3597503.3639128,Brian Zhang,"Purdue University, West Lafayette, Indiana, USA"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,Yi Gao,"Zhejiang University, The State Key Laboratory of Blockchain and Data Security, Hangzhou, China"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,Xing Hu,"Zhejiang University, The State Key Laboratory of Blockchain and Data Security, Hangzhou, China"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,Tongtong Xu,"Huawei, Hangzhou, China"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,Xin Xia,"Huawei, Hangzhou, China"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,David Lo,"Singapore Management University, Singapore, Singapore"
N/A,False,MUT: Human-in-the-Loop Unit Test Migration,"Gao, Yi, Hu, Xing, Xu, Tongtong, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639124,Xiaohu Yang,"Zhejiang University, The State Key Laboratory of Blockchain and Data Security, Hangzhou, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Haodong Li,"Beijing University of Posts and Telecommunications, Beijing, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Guosheng Xu,"Beijing University of Posts and Telecommunications, Beijing, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Liu Wang,"Beijing University of Posts and Telecommunications, Beijing, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Xusheng Xiao,"Arizona State University, Tempe, Arizona, USA"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Xiapu Luo,"The Hong Kong Polytechnic University, Hong Kong, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Guoai Xu,"Harbin Institute of Technology, Shenzhen, China"
N/A,False,MalCertain: Enhancing Deep Neural Network Based Android Malware Detection by Tackling Prediction Uncertainty,"Li, Haodong, Xu, Guosheng, Wang, Liu, Xiao, Xusheng, Luo, Xiapu, Xu, Guoai, Wang, Haoyu",https://doi.org/10.1145/3597503.3639122,Haoyu Wang,"Huazhong University of Science and Technology, Hubei, China"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Siyue Feng,"Huazhong University of Science and Technology, Wuhan, China"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Wenqi Suo,"Huazhong University of Science and Technology, Wuhan, China"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Yueming Wu,"Nanyang Technological University, Singapore, Singapore"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Deqing Zou,"Huazhong University of Science and Technology, Wuhan, China"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Yang Liu,"Nanyang Technological University, Singapore, Singapore"
AA,False,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114,Hai Jin,"Huazhong University of Science and Technology, Wuhan, China"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Shengyi Pan,"The State Key Laboratory of Blockchain and Data Security, Zhejiang University, Hangzhou, China"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Lingfeng Bao,"The State Key Laboratory of Blockchain and Data Security, Zhejiang University, Hangzhou, China"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Jiayuan Zhou,"Huawei, Toronto, Ontario, Canada"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Xing Hu,"The State Key Laboratory of Blockchain and Data Security, Zhejiang University, Ningbo, China"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Xin Xia,"Huawei, Shenzhen, China"
N/A,False,Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110,Shanping Li,"The State Key Laboratory of Blockchain and Data Security, Zhejiang University, Hangzhou, China"
AA,False,CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing,"Dola, Swaroopa, McDaniel, Rory, Dwyer, Matthew B., Soffa, Mary Lou",https://doi.org/10.1145/3597503.3639106,Swaroopa Dola,"Computer Engineering, University of Virginia, Charlottesville, Virginia, USA"
AA,False,CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing,"Dola, Swaroopa, McDaniel, Rory, Dwyer, Matthew B., Soffa, Mary Lou",https://doi.org/10.1145/3597503.3639106,Rory McDaniel,"Computer Science, University of Virginia, Charlottesville, Virginia, USA"
AA,False,CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing,"Dola, Swaroopa, McDaniel, Rory, Dwyer, Matthew B., Soffa, Mary Lou",https://doi.org/10.1145/3597503.3639106,Matthew B. Dwyer,"Computer Science, University of Virginia, Charlottesville, Virginia, USA"
AA,False,CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing,"Dola, Swaroopa, McDaniel, Rory, Dwyer, Matthew B., Soffa, Mary Lou",https://doi.org/10.1145/3597503.3639106,Mary Lou Soffa,"Computer Science, University of Virginia, Charlottesville, Virginia, USA"
AA,True,Rust-lancet: Automated Ownership-Rule-Violation Fixing with Behavior Preservation,"Yang, Wenzhang, Song, Linhai, Xue, Yinxing",https://doi.org/10.1145/3597503.3639103,Wenzhang Yang,"University of Science and Technology of China, Hefei, China"
AA,True,Rust-lancet: Automated Ownership-Rule-Violation Fixing with Behavior Preservation,"Yang, Wenzhang, Song, Linhai, Xue, Yinxing",https://doi.org/10.1145/3597503.3639103,Linhai Song,"Pennsylvania State University, State College, Pennsylvania, USA"
AA,True,Rust-lancet: Automated Ownership-Rule-Violation Fixing with Behavior Preservation,"Yang, Wenzhang, Song, Linhai, Xue, Yinxing",https://doi.org/10.1145/3597503.3639103,Yinxing Xue,"University of Science and Technology of China, Hefei, China"
N/A,False,Symbol-Specific Sparsification of Interprocedural Distributive Environment Problems,"Karakaya, Kadiray, Bodden, Eric",https://doi.org/10.1145/3597503.3639092,Kadiray Karakaya,"Heinz Nixdorf Institute at Paderborn University, Paderborn, Germany"
N/A,False,Symbol-Specific Sparsification of Interprocedural Distributive Environment Problems,"Karakaya, Kadiray, Bodden, Eric",https://doi.org/10.1145/3597503.3639092,Eric Bodden,"Heinz Nixdorf Institute at Paderborn University, Paderborn, Germany; Fraunhofer IEM, Paderborn, Germany"
N/A,False,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Zhang, Chenxi, Dong, Zhen, Peng, Xin, Zhang, Bicheng, Chen, Miao",https://doi.org/10.1145/3597503.3639088,Chenxi Zhang,"Fudan University, Shanghai, China"
N/A,False,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Zhang, Chenxi, Dong, Zhen, Peng, Xin, Zhang, Bicheng, Chen, Miao",https://doi.org/10.1145/3597503.3639088,Zhen Dong,"Fudan University, Shanghai, China"
N/A,False,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Zhang, Chenxi, Dong, Zhen, Peng, Xin, Zhang, Bicheng, Chen, Miao",https://doi.org/10.1145/3597503.3639088,Xin Peng,"Fudan University, Shanghai, China"
N/A,False,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Zhang, Chenxi, Dong, Zhen, Peng, Xin, Zhang, Bicheng, Chen, Miao",https://doi.org/10.1145/3597503.3639088,Bicheng Zhang,"Fudan University, Shanghai, China"
N/A,False,Trace-based Multi-Dimensional Root Cause Localization of Performance Issues in Microservice Systems,"Zhang, Chenxi, Dong, Zhen, Peng, Xin, Zhang, Bicheng, Chen, Miao",https://doi.org/10.1145/3597503.3639088,Miao Chen,"Fudan University, Shanghai, China"
N/A,False,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Chen, Zhenpeng, Zhang, Jie M., Sarro, Federica, Harman, Mark",https://doi.org/10.1145/3597503.3639083,Zhenpeng Chen,"University College London, London, United Kingdom"
N/A,False,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Chen, Zhenpeng, Zhang, Jie M., Sarro, Federica, Harman, Mark",https://doi.org/10.1145/3597503.3639083,Jie M. Zhang,"King's College London, London, United Kingdom"
N/A,False,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Chen, Zhenpeng, Zhang, Jie M., Sarro, Federica, Harman, Mark",https://doi.org/10.1145/3597503.3639083,Federica Sarro,"University College London, London, United Kingdom"
N/A,False,Fairness Improvement with Multiple Protected Attributes: How Far Are We?,"Chen, Zhenpeng, Zhang, Jie M., Sarro, Federica, Harman, Mark",https://doi.org/10.1145/3597503.3639083,Mark Harman,"University College London, London, United Kingdom"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Hanyang Guo,"Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong; School of Software Engineering, Sun Yat-Sen University, Zhuhai, China"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Hong-Ning Dai,"Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Xiapu Luo,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, Hong Kong"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Zibin Zheng,"School of Software Engineering, Sun Yat-Sen University, Zhuhai, China"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Gengyang Xu,"Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong"
N/A,False,An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082,Fengliang He,"Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong"
N/A,False,Concrete Constraint Guided Symbolic Execution,"Sun, Yue, Yang, Guowei, Lv, Shichao, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3639078,Yue Sun,"School of Cyber Security, UCAS, Institute of Information Engineering, CAS, Beijing, China"
N/A,False,Concrete Constraint Guided Symbolic Execution,"Sun, Yue, Yang, Guowei, Lv, Shichao, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3639078,Guowei Yang,"University of Queensland, Brisbane, Australia"
N/A,False,Concrete Constraint Guided Symbolic Execution,"Sun, Yue, Yang, Guowei, Lv, Shichao, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3639078,Shichao Lv,"Institute of Information Engineering, CAS, Beijing, China"
N/A,False,Concrete Constraint Guided Symbolic Execution,"Sun, Yue, Yang, Guowei, Lv, Shichao, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3639078,Zhi Li,"Institute of Information Engineering, CAS, Beijing, China"
N/A,False,Concrete Constraint Guided Symbolic Execution,"Sun, Yue, Yang, Guowei, Lv, Shichao, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3639078,Limin Sun,"School of Cyber Security, UCAS, Institute of Information Engineering of CAS, Beijing, China"
N/A,False,Property-Based Testing in Practice,"Goldstein, Harrison, Cutler, Joseph W., Dickstein, Daniel, Pierce, Benjamin C., Head, Andrew",https://doi.org/10.1145/3597503.3639581,Harrison Goldstein,"University of Pennsylvania, Philadelphia, Pennsylvania, USA"
N/A,False,Property-Based Testing in Practice,"Goldstein, Harrison, Cutler, Joseph W., Dickstein, Daniel, Pierce, Benjamin C., Head, Andrew",https://doi.org/10.1145/3597503.3639581,Joseph W. Cutler,"University of Pennsylvania, Philadelphia, Pennsylvania, USA"
N/A,False,Property-Based Testing in Practice,"Goldstein, Harrison, Cutler, Joseph W., Dickstein, Daniel, Pierce, Benjamin C., Head, Andrew",https://doi.org/10.1145/3597503.3639581,Daniel Dickstein,"Jane Street, New York, New York, USA"
N/A,False,Property-Based Testing in Practice,"Goldstein, Harrison, Cutler, Joseph W., Dickstein, Daniel, Pierce, Benjamin C., Head, Andrew",https://doi.org/10.1145/3597503.3639581,Benjamin C. Pierce,"University of Pennsylvania, Philadelphia, Pennsylvania, USA"
N/A,False,Property-Based Testing in Practice,"Goldstein, Harrison, Cutler, Joseph W., Dickstein, Daniel, Pierce, Benjamin C., Head, Andrew",https://doi.org/10.1145/3597503.3639581,Andrew Head,"University of Pennsylvania, Philadelphia, Pennsylvania, USA"
AA,False,Data-Driven Evidence-Based Syntactic Sugar Design,"OBrien, David, Dyer, Robert, Nguyen, Tien, Rajan, Hridesh",https://doi.org/10.1145/3597503.3639580,David OBrien,"Iowa State University, Ames, Iowa, USA"
AA,False,Data-Driven Evidence-Based Syntactic Sugar Design,"OBrien, David, Dyer, Robert, Nguyen, Tien, Rajan, Hridesh",https://doi.org/10.1145/3597503.3639580,Robert Dyer,"University of Nebraska-Lincoln, Lincoln, Nebraska, USA"
AA,False,Data-Driven Evidence-Based Syntactic Sugar Design,"OBrien, David, Dyer, Robert, Nguyen, Tien, Rajan, Hridesh",https://doi.org/10.1145/3597503.3639580,Tien Nguyen,"University of Texas at Dallas, Ames, Iowa, USA"
AA,False,Data-Driven Evidence-Based Syntactic Sugar Design,"OBrien, David, Dyer, Robert, Nguyen, Tien, Rajan, Hridesh",https://doi.org/10.1145/3597503.3639580,Hridesh Rajan,"Iowa State University, Ames, Iowa, USA"
